Generated By: (Host)C3_PE3_LC0_G0 ID:    0 Msg: [id: 0, src: (Host)C3_PE3_LC0_G0, dst: (Sink)C3_PE3_LC0_S1, time: 0.0404556639926, size: 328.641465675, prio: 1]
Generated By: (Host)C2_PE3_LC1_G0 ID:    3 Msg: [id: 3, src: (Host)C2_PE3_LC1_G0, dst: (Sink)C1_PE3_LC0_S2, time: 1.29979108881, size: 229.067624543, prio: 1]
Generated By: (Host)C1_PE1_LC1_G3 ID:    2 Msg: [id: 2, src: (Host)C1_PE1_LC1_G3, dst: (Sink)C3_PE1_LC1_S4, time: 1.30382038035, size: 979.842977213, prio: 3]
Generated By: (Host)C3_PE2_LC0_G1 ID:    0 Msg: [id: 0, src: (Host)C3_PE2_LC0_G1, dst: (Sink)C1_PE3_LC1_S4, time: 1.31409645172, size: 485.559939686, prio: 1]
Generated By: (Host)C3_PE2_LC0_G1 ID:    1 Msg: [id: 1, src: (Host)C3_PE2_LC0_G1, dst: (Sink)C2_PE2_LC0_S1, time: 1.32202344325, size: 265.470595013, prio: 2]
Generated By: (Host)C1_PE3_LC0_G3 ID:    1 Msg: [id: 1, src: (Host)C1_PE3_LC0_G3, dst: (Sink)C1_PE2_LC0_S0, time: 1.3357966448, size: 509.963851877, prio: 2]
Generated By: (Host)C3_PE2_LC1_G4 ID:    2 Msg: [id: 2, src: (Host)C3_PE2_LC1_G4, dst: (Sink)C3_PE2_LC0_S3, time: 1.34721470508, size: 574.073400471, prio: 1]
Generated By: (Host)C2_PE1_LC0_G3 ID:    0 Msg: [id: 0, src: (Host)C2_PE1_LC0_G3, dst: (Sink)C2_PE2_LC1_S3, time: 1.36879536463, size: 636.404556055, prio: 3]
Generated By: (Host)C3_PE2_LC1_G3 ID:    0 Msg: [id: 0, src: (Host)C3_PE2_LC1_G3, dst: (Sink)C2_PE1_LC0_S4, time: 1.37097623703, size: 396.800122995, prio: 2]
Generated By: (Host)C2_PE2_LC0_G2 ID:    2 Msg: [id: 2, src: (Host)C2_PE2_LC0_G2, dst: (Sink)C3_PE2_LC0_S4, time: 1.37356631573, size: 107.76134277, prio: 3]
Generated By: (Host)C3_PE3_LC0_G2 ID:    1 Msg: [id: 1, src: (Host)C3_PE3_LC0_G2, dst: (Sink)C1_PE2_LC0_S0, time: 1.37404249924, size: 932.385431156, prio: 1]
Generated By: (Host)C1_PE1_LC1_G2 ID:    1 Msg: [id: 1, src: (Host)C1_PE1_LC1_G2, dst: (Sink)C1_PE1_LC1_S2, time: 1.37664224543, size: 96.2360901204, prio: 1]
Generated By: (Host)C3_PE2_LC0_G4 ID:    0 Msg: [id: 0, src: (Host)C3_PE2_LC0_G4, dst: (Sink)C2_PE3_LC1_S3, time: 1.38528692057, size: 188.164865765, prio: 2]
Generated By: (Host)C1_PE1_LC1_G0 ID:    1 Msg: [id: 1, src: (Host)C1_PE1_LC1_G0, dst: (Sink)C2_PE3_LC1_S2, time: 1.41453857343, size: 194.66564564, prio: 3]
Generated By: (Host)C3_PE1_LC0_G3 ID:    3 Msg: [id: 3, src: (Host)C3_PE1_LC0_G3, dst: (Sink)C1_PE1_LC1_S3, time: 1.43258385744, size: 94.0090749801, prio: 3]
Generated By: (Host)C2_PE2_LC0_G2 ID:    3 Msg: [id: 3, src: (Host)C2_PE2_LC0_G2, dst: (Sink)C1_PE3_LC1_S4, time: 1.43921698069, size: 1013.61568705, prio: 1]
Generated By: (Host)C1_PE3_LC0_G0 ID:    1 Msg: [id: 1, src: (Host)C1_PE3_LC0_G0, dst: (Sink)C3_PE1_LC0_S3, time: 1.43950975126, size: 1037.7935723, prio: 3]
Generated By: (Host)C3_PE1_LC1_G2 ID:    3 Msg: [id: 3, src: (Host)C3_PE1_LC1_G2, dst: (Sink)C1_PE3_LC1_S4, time: 1.44905519745, size: 531.940238304, prio: 2]
Generated By: (Host)C3_PE1_LC0_G3 ID:    4 Msg: [id: 4, src: (Host)C3_PE1_LC0_G3, dst: (Sink)C2_PE1_LC1_S0, time: 1.45461771385, size: 97.8748222846, prio: 3]
Generated By: (Host)C2_PE3_LC1_G2 ID:    3 Msg: [id: 3, src: (Host)C2_PE3_LC1_G2, dst: (Sink)C1_PE1_LC0_S0, time: 1.46479437204, size: 1657.74934584, prio: 2]
Generated By: (Host)C2_PE1_LC1_G2 ID:    2 Msg: [id: 2, src: (Host)C2_PE1_LC1_G2, dst: (Sink)C1_PE3_LC1_S2, time: 1.47018884228, size: 1460.11803935, prio: 1]
Generated By: (Host)C2_PE3_LC1_G0 ID:    4 Msg: [id: 4, src: (Host)C2_PE3_LC1_G0, dst: (Sink)C2_PE3_LC0_S2, time: 1.4717925612, size: 32.4214539094, prio: 3]
Generated By: (Host)C3_PE2_LC0_G4 ID:    1 Msg: [id: 1, src: (Host)C3_PE2_LC0_G4, dst: (Sink)C1_PE1_LC0_S3, time: 1.47408521701, size: 306.915502747, prio: 3]
Generated By: (Host)C1_PE2_LC1_G1 ID:    0 Msg: [id: 0, src: (Host)C1_PE2_LC1_G1, dst: (Sink)C1_PE3_LC0_S3, time: 1.48882427204, size: 104.98222824, prio: 1]
Generated By: (Host)C2_PE2_LC0_G4 ID:    0 Msg: [id: 0, src: (Host)C2_PE2_LC0_G4, dst: (Sink)C3_PE3_LC0_S4, time: 1.49735364549, size: 648.642734167, prio: 1]
Generated By: (Host)C1_PE1_LC1_G2 ID:    2 Msg: [id: 2, src: (Host)C1_PE1_LC1_G2, dst: (Sink)C2_PE3_LC1_S0, time: 1.4986645427, size: 91.3382032701, prio: 3]
Generated By: (Host)C3_PE1_LC1_G3 ID:    3 Msg: [id: 3, src: (Host)C3_PE1_LC1_G3, dst: (Sink)C2_PE1_LC0_S4, time: 1.51323521275, size: 836.47631751, prio: 3]
Generated By: (Host)C1_PE2_LC0_G2 ID:    0 Msg: [id: 0, src: (Host)C1_PE2_LC0_G2, dst: (Sink)C1_PE3_LC0_S3, time: 1.54128400309, size: 289.770677786, prio: 1]
Generated By: (Host)C2_PE2_LC0_G4 ID:    1 Msg: [id: 1, src: (Host)C2_PE2_LC0_G4, dst: (Sink)C3_PE2_LC0_S4, time: 1.57054872011, size: 2.66429567674, prio: 3]
Generated By: (Host)C2_PE1_LC0_G0 ID:    2 Msg: [id: 2, src: (Host)C2_PE1_LC0_G0, dst: (Sink)C2_PE1_LC1_S1, time: 1.57502529293, size: 1583.65178216, prio: 2]
Generated By: (Host)C1_PE1_LC0_G0 ID:    0 Msg: [id: 0, src: (Host)C1_PE1_LC0_G0, dst: (Sink)C3_PE2_LC0_S2, time: 1.58578252668, size: 12.0654520193, prio: 3]
Generated By: (Host)C2_PE2_LC0_G3 ID:    1 Msg: [id: 1, src: (Host)C2_PE2_LC0_G3, dst: (Sink)C2_PE1_LC1_S2, time: 1.60538205482, size: 198.202178882, prio: 1]
Generated By: (Host)C3_PE1_LC0_G2 ID:    2 Msg: [id: 2, src: (Host)C3_PE1_LC0_G2, dst: (Sink)C1_PE1_LC0_S1, time: 1.61139076101, size: 121.533169277, prio: 1]
Generated By: (Host)C1_PE3_LC1_G4 ID:    0 Msg: [id: 0, src: (Host)C1_PE3_LC1_G4, dst: (Sink)C3_PE3_LC0_S0, time: 1.62076784525, size: 1339.34437813, prio: 1]
Generated By: (Host)C2_PE2_LC1_G0 ID:    1 Msg: [id: 1, src: (Host)C2_PE2_LC1_G0, dst: (Sink)C2_PE3_LC0_S3, time: 1.66655516464, size: 1148.15685334, prio: 2]
Generated By: (Host)C3_PE3_LC0_G3 ID:    1 Msg: [id: 1, src: (Host)C3_PE3_LC0_G3, dst: (Sink)C2_PE3_LC0_S3, time: 1.68821531761, size: 197.792258486, prio: 3]
Generated By: (Host)C1_PE3_LC0_G1 ID:    1 Msg: [id: 1, src: (Host)C1_PE3_LC0_G1, dst: (Sink)C2_PE2_LC1_S0, time: 1.69725819696, size: 735.07263795, prio: 1]
Generated By: (Host)C3_PE1_LC0_G3 ID:    5 Msg: [id: 5, src: (Host)C3_PE1_LC0_G3, dst: (Sink)C1_PE3_LC0_S3, time: 1.69788696115, size: 1047.42476439, prio: 2]
Generated By: (Host)C3_PE2_LC0_G1 ID:    2 Msg: [id: 2, src: (Host)C3_PE2_LC0_G1, dst: (Sink)C3_PE3_LC0_S3, time: 1.7011766154, size: 3.36279265452, prio: 1]
Generated By: (Host)C1_PE3_LC0_G3 ID:    2 Msg: [id: 2, src: (Host)C1_PE3_LC0_G3, dst: (Sink)C2_PE3_LC1_S2, time: 1.71419401935, size: 502.082716286, prio: 2]
Generated By: (Host)C3_PE2_LC1_G2 ID:    1 Msg: [id: 1, src: (Host)C3_PE2_LC1_G2, dst: (Sink)C2_PE1_LC1_S3, time: 1.71829350164, size: 24.1819387162, prio: 3]
Generated By: (Host)C2_PE2_LC1_G3 ID:    1 Msg: [id: 1, src: (Host)C2_PE2_LC1_G3, dst: (Sink)C2_PE1_LC0_S4, time: 1.72943873882, size: 645.320949013, prio: 1]
Generated By: (Host)C1_PE3_LC0_G1 ID:    2 Msg: [id: 2, src: (Host)C1_PE3_LC0_G1, dst: (Sink)C3_PE1_LC1_S4, time: 1.74570285747, size: 1199.55304873, prio: 1]
Generated By: (Host)C1_PE3_LC0_G3 ID:    3 Msg: [id: 3, src: (Host)C1_PE3_LC0_G3, dst: (Sink)C1_PE3_LC1_S1, time: 1.74651803812, size: 1026.04506635, prio: 3]
Generated By: (Host)C2_PE2_LC0_G2 ID:    4 Msg: [id: 4, src: (Host)C2_PE2_LC0_G2, dst: (Sink)C2_PE2_LC1_S4, time: 1.75297311772, size: 128.520982339, prio: 2]
Generated By: (Host)C3_PE2_LC0_G4 ID:    2 Msg: [id: 2, src: (Host)C3_PE2_LC0_G4, dst: (Sink)C2_PE1_LC1_S1, time: 1.75525242741, size: 627.730531519, prio: 3]
Generated By: (Host)C1_PE1_LC1_G4 ID:    2 Msg: [id: 2, src: (Host)C1_PE1_LC1_G4, dst: (Sink)C2_PE3_LC1_S0, time: 1.76077249591, size: 1404.92528731, prio: 1]
Generated By: (Host)C2_PE1_LC1_G1 ID:    1 Msg: [id: 1, src: (Host)C2_PE1_LC1_G1, dst: (Sink)C3_PE2_LC0_S2, time: 1.78683187305, size: 997.873927109, prio: 3]
Generated By: (Host)C1_PE1_LC1_G0 ID:    2 Msg: [id: 2, src: (Host)C1_PE1_LC1_G0, dst: (Sink)C1_PE1_LC1_S0, time: 1.79416629877, size: 687.396103878, prio: 1]
Generated By: (Host)C3_PE2_LC1_G0 ID:    1 Msg: [id: 1, src: (Host)C3_PE2_LC1_G0, dst: (Sink)C2_PE3_LC0_S3, time: 1.80646150594, size: 1479.65766417, prio: 1]
Generated By: (Host)C3_PE3_LC1_G3 ID:    1 Msg: [id: 1, src: (Host)C3_PE3_LC1_G3, dst: (Sink)C2_PE1_LC1_S4, time: 1.81247526748, size: 2049.4666252, prio: 1]
Generated By: (Host)C2_PE1_LC0_G3 ID:    1 Msg: [id: 1, src: (Host)C2_PE1_LC0_G3, dst: (Sink)C1_PE1_LC0_S4, time: 1.85600052179, size: 46.4078283308, prio: 2]
Generated By: (Host)C2_PE3_LC0_G2 ID:    1 Msg: [id: 1, src: (Host)C2_PE3_LC0_G2, dst: (Sink)C3_PE1_LC0_S4, time: 1.8590225764, size: 96.8860128048, prio: 3]
Generated By: (Host)C1_PE2_LC0_G0 ID:    0 Msg: [id: 0, src: (Host)C1_PE2_LC0_G0, dst: (Sink)C2_PE2_LC1_S4, time: 1.86219721931, size: 682.129346177, prio: 2]
Generated By: (Host)C1_PE3_LC0_G4 ID:    6 Msg: [id: 6, src: (Host)C1_PE3_LC0_G4, dst: (Sink)C2_PE1_LC0_S4, time: 1.87759678302, size: 1538.70817323, prio: 2]
Generated By: (Host)C2_PE3_LC0_G1 ID:    2 Msg: [id: 2, src: (Host)C2_PE3_LC0_G1, dst: (Sink)C3_PE3_LC1_S2, time: 1.89114819236, size: 528.118353633, prio: 2]
Generated By: (Host)C1_PE2_LC0_G0 ID:    1 Msg: [id: 1, src: (Host)C1_PE2_LC0_G0, dst: (Sink)C2_PE1_LC0_S4, time: 1.8958921164, size: 64.9967153665, prio: 3]
Generated By: (Host)C3_PE3_LC1_G2 ID:    3 Msg: [id: 3, src: (Host)C3_PE3_LC1_G2, dst: (Sink)C2_PE1_LC1_S3, time: 1.91809294286, size: 804.62830975, prio: 1]
Generated By: (Host)C3_PE1_LC0_G0 ID:    2 Msg: [id: 2, src: (Host)C3_PE1_LC0_G0, dst: (Sink)C1_PE2_LC1_S0, time: 1.96208974772, size: 2681.37505248, prio: 2]
Generated By: (Host)C2_PE3_LC0_G4 ID:    0 Msg: [id: 0, src: (Host)C2_PE3_LC0_G4, dst: (Sink)C1_PE1_LC1_S4, time: 1.96323422683, size: 611.397234019, prio: 1]
Generated By: (Host)C3_PE3_LC0_G1 ID:    3 Msg: [id: 3, src: (Host)C3_PE3_LC0_G1, dst: (Sink)C3_PE2_LC0_S0, time: 1.96681827755, size: 936.668672783, prio: 3]
Generated By: (Host)C1_PE3_LC0_G0 ID:    2 Msg: [id: 2, src: (Host)C1_PE3_LC0_G0, dst: (Sink)C1_PE1_LC1_S2, time: 1.97437316655, size: 146.488392498, prio: 1]
Generated By: (Host)C3_PE1_LC0_G2 ID:    3 Msg: [id: 3, src: (Host)C3_PE1_LC0_G2, dst: (Sink)C2_PE1_LC1_S3, time: 1.97610263855, size: 138.313458173, prio: 3]
Generated By: (Host)C1_PE1_LC0_G0 ID:    1 Msg: [id: 1, src: (Host)C1_PE1_LC0_G0, dst: (Sink)C2_PE3_LC0_S0, time: 1.98492754692, size: 154.966724702, prio: 1]
Generated By: (Host)C2_PE3_LC0_G0 ID:    0 Msg: [id: 0, src: (Host)C2_PE3_LC0_G0, dst: (Sink)C3_PE2_LC1_S4, time: 1.99174820237, size: 81.2226659053, prio: 1]
Generated By: (Host)C2_PE3_LC1_G3 ID:    1 Msg: [id: 1, src: (Host)C2_PE3_LC1_G3, dst: (Sink)C1_PE3_LC1_S2, time: 1.99475852927, size: 20.0217772509, prio: 1]
Generated By: (Host)C1_PE3_LC1_G0 ID:    2 Msg: [id: 2, src: (Host)C1_PE3_LC1_G0, dst: (Sink)C3_PE2_LC1_S0, time: 2.01980315211, size: 268.520007365, prio: 3]
Generated By: (Host)C1_PE3_LC1_G3 ID:    0 Msg: [id: 0, src: (Host)C1_PE3_LC1_G3, dst: (Sink)C1_PE2_LC1_S2, time: 2.03244834311, size: 273.855356353, prio: 3]
Generated By: (Host)C1_PE2_LC1_G1 ID:    1 Msg: [id: 1, src: (Host)C1_PE2_LC1_G1, dst: (Sink)C2_PE3_LC1_S4, time: 2.03421769931, size: 81.3624617112, prio: 2]
Generated By: (Host)C2_PE2_LC0_G3 ID:    2 Msg: [id: 2, src: (Host)C2_PE2_LC0_G3, dst: (Sink)C1_PE3_LC0_S0, time: 2.03813537199, size: 761.745574458, prio: 2]
Generated By: (Host)C1_PE3_LC0_G0 ID:    3 Msg: [id: 3, src: (Host)C1_PE3_LC0_G0, dst: (Sink)C3_PE3_LC0_S3, time: 2.03874128238, size: 220.704728767, prio: 3]
=======================================
Received at: 2.04571392744 By: (Sink)C3_PE3_LC0_S1 Msg: [id: 0, src: (Host)C3_PE3_LC0_G0, dst: (Sink)C3_PE3_LC0_S1, time: 0.0404556639926, size: 328.641465675, prio: 1]
[(Host)C3_PE3_LC0_G0, C3_PE3_LC0, (Sink)C3_PE3_LC0_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE2_LC1_G0 ID:    0 Msg: [id: 0, src: (Host)C1_PE2_LC1_G0, dst: (Sink)C3_PE1_LC0_S0, time: 2.0601459952, size: 866.328116454, prio: 3]
Generated By: (Host)C1_PE3_LC1_G4 ID:    1 Msg: [id: 1, src: (Host)C1_PE3_LC1_G4, dst: (Sink)C3_PE3_LC1_S0, time: 2.0661459586, size: 1224.28144115, prio: 2]
Generated By: (Host)C3_PE1_LC1_G4 ID:    1 Msg: [id: 1, src: (Host)C3_PE1_LC1_G4, dst: (Sink)C3_PE2_LC1_S1, time: 2.07577669734, size: 1356.30379026, prio: 3]
Generated By: (Host)C1_PE3_LC0_G4 ID:    7 Msg: [id: 7, src: (Host)C1_PE3_LC0_G4, dst: (Sink)C2_PE3_LC1_S2, time: 2.0837566025, size: 678.469474154, prio: 3]
Generated By: (Host)C2_PE1_LC1_G2 ID:    3 Msg: [id: 3, src: (Host)C2_PE1_LC1_G2, dst: (Sink)C2_PE2_LC0_S4, time: 2.09545846947, size: 310.274004204, prio: 3]
Generated By: (Host)C2_PE3_LC0_G1 ID:    3 Msg: [id: 3, src: (Host)C2_PE3_LC0_G1, dst: (Sink)C3_PE1_LC1_S3, time: 2.10463322952, size: 133.855616703, prio: 1]
Generated By: (Host)C1_PE1_LC1_G0 ID:    3 Msg: [id: 3, src: (Host)C1_PE1_LC1_G0, dst: (Sink)C3_PE3_LC1_S3, time: 2.11933974846, size: 1409.51291037, prio: 3]
Generated By: (Host)C1_PE3_LC1_G4 ID:    2 Msg: [id: 2, src: (Host)C1_PE3_LC1_G4, dst: (Sink)C1_PE1_LC0_S3, time: 2.12449581642, size: 463.325745147, prio: 3]
Generated By: (Host)C1_PE1_LC0_G3 ID:    1 Msg: [id: 1, src: (Host)C1_PE1_LC0_G3, dst: (Sink)C2_PE3_LC1_S3, time: 2.12680736532, size: 23.7845144123, prio: 1]
Generated By: (Host)C1_PE3_LC0_G1 ID:    3 Msg: [id: 3, src: (Host)C1_PE3_LC0_G1, dst: (Sink)C3_PE2_LC0_S4, time: 2.13577068082, size: 658.606416403, prio: 2]
=======================================
Received at: 2.13825782536 By: (Sink)C3_PE1_LC1_S1 Msg: [id: 0, src: (Host)C3_PE1_LC1_G4, dst: (Sink)C3_PE1_LC1_S1, time: 0.133548377574, size: 294.340486904, prio: 1]
[(Host)C3_PE1_LC1_G4, C3_PE1_LC1, (Sink)C3_PE1_LC1_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE3_LC1_G2 ID:    2 Msg: [id: 2, src: (Host)C1_PE3_LC1_G2, dst: (Sink)C3_PE3_LC1_S2, time: 2.14897649065, size: 436.359756413, prio: 3]
Generated By: (Host)C3_PE3_LC0_G1 ID:    4 Msg: [id: 4, src: (Host)C3_PE3_LC0_G1, dst: (Sink)C3_PE3_LC0_S3, time: 2.14961879265, size: 290.247106216, prio: 1]
Generated By: (Host)C2_PE2_LC1_G1 ID:    1 Msg: [id: 1, src: (Host)C2_PE2_LC1_G1, dst: (Sink)C2_PE3_LC1_S2, time: 2.15140230378, size: 465.120429931, prio: 3]
Generated By: (Host)C3_PE1_LC1_G2 ID:    4 Msg: [id: 4, src: (Host)C3_PE1_LC1_G2, dst: (Sink)C3_PE2_LC0_S4, time: 2.15389377584, size: 100.822267617, prio: 3]
Generated By: (Host)C2_PE1_LC1_G4 ID:    3 Msg: [id: 3, src: (Host)C2_PE1_LC1_G4, dst: (Sink)C3_PE2_LC0_S0, time: 2.1770469709, size: 835.150109859, prio: 1]
=======================================
Received at: 2.19264580442 By: (Sink)C2_PE3_LC1_S3 Msg: [id: 0, src: (Host)C2_PE3_LC0_G2, dst: (Sink)C2_PE3_LC1_S3, time: 0.180349820586, size: 512.332659762, prio: 2]
[(Host)C2_PE3_LC0_G2, C2_PE3_LC0, C2_PE3_LC1, (Sink)C2_PE3_LC1_S3]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
=======================================
Received at: 2.19389880887 By: (Sink)C1_PE2_LC1_S2 Msg: [id: 0, src: (Host)C1_PE2_LC1_G4, dst: (Sink)C1_PE2_LC1_S2, time: 0.184120642343, size: 611.135407823, prio: 2]
[(Host)C1_PE2_LC1_G4, C1_PE2_LC1, (Sink)C1_PE2_LC1_S2]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE1_LC1_G1 ID:    0 Msg: [id: 0, src: (Host)C1_PE1_LC1_G1, dst: (Sink)C2_PE2_LC1_S3, time: 2.20229900326, size: 531.605840298, prio: 1]
Generated By: (Host)C2_PE2_LC1_G4 ID:    4 Msg: [id: 4, src: (Host)C2_PE2_LC1_G4, dst: (Sink)C2_PE2_LC0_S3, time: 2.20811012082, size: 562.195546114, prio: 3]
Generated By: (Host)C3_PE1_LC0_G4 ID:    0 Msg: [id: 0, src: (Host)C3_PE1_LC0_G4, dst: (Sink)C2_PE1_LC0_S4, time: 2.22661198985, size: 105.543373227, prio: 1]
Generated By: (Host)C2_PE1_LC1_G0 ID:    0 Msg: [id: 0, src: (Host)C2_PE1_LC1_G0, dst: (Sink)C1_PE3_LC1_S3, time: 2.22703349981, size: 414.024725637, prio: 1]
Generated By: (Host)C3_PE1_LC1_G1 ID:    1 Msg: [id: 1, src: (Host)C3_PE1_LC1_G1, dst: (Sink)C2_PE2_LC1_S3, time: 2.22944891192, size: 200.289114494, prio: 3]
Generated By: (Host)C1_PE1_LC0_G0 ID:    2 Msg: [id: 2, src: (Host)C1_PE1_LC0_G0, dst: (Sink)C3_PE1_LC1_S1, time: 2.31137771212, size: 142.286385177, prio: 1]
Generated By: (Host)C3_PE3_LC1_G1 ID:    0 Msg: [id: 0, src: (Host)C3_PE3_LC1_G1, dst: (Sink)C1_PE2_LC0_S2, time: 2.32370807026, size: 200.822044765, prio: 3]
Generated By: (Host)C2_PE2_LC0_G3 ID:    3 Msg: [id: 3, src: (Host)C2_PE2_LC0_G3, dst: (Sink)C2_PE3_LC1_S3, time: 2.3473085253, size: 385.188250699, prio: 1]
Generated By: (Host)C3_PE1_LC0_G3 ID:    6 Msg: [id: 6, src: (Host)C3_PE1_LC0_G3, dst: (Sink)C2_PE2_LC1_S0, time: 2.35961300588, size: 891.655421977, prio: 2]
Generated By: (Host)C1_PE2_LC0_G3 ID:    2 Msg: [id: 2, src: (Host)C1_PE2_LC0_G3, dst: (Sink)C3_PE1_LC1_S4, time: 2.36878813538, size: 344.070074847, prio: 1]
Generated By: (Host)C1_PE1_LC1_G4 ID:    3 Msg: [id: 3, src: (Host)C1_PE1_LC1_G4, dst: (Sink)C1_PE3_LC1_S4, time: 2.37198174116, size: 242.181002029, prio: 2]
Generated By: (Host)C1_PE1_LC0_G1 ID:    0 Msg: [id: 0, src: (Host)C1_PE1_LC0_G1, dst: (Sink)C3_PE1_LC0_S0, time: 2.37967790169, size: 1077.94333779, prio: 1]
Generated By: (Host)C2_PE1_LC1_G0 ID:    1 Msg: [id: 1, src: (Host)C2_PE1_LC1_G0, dst: (Sink)C2_PE3_LC0_S3, time: 2.38569765667, size: 499.99929335, prio: 2]
Generated By: (Host)C2_PE3_LC0_G1 ID:    4 Msg: [id: 4, src: (Host)C2_PE3_LC0_G1, dst: (Sink)C2_PE1_LC0_S3, time: 2.41004915313, size: 121.127164689, prio: 2]
Generated By: (Host)C1_PE3_LC1_G1 ID:    2 Msg: [id: 2, src: (Host)C1_PE3_LC1_G1, dst: (Sink)C3_PE3_LC1_S0, time: 2.44136634156, size: 1152.22075751, prio: 1]
=======================================
Received at: 2.47144509319 By: (Sink)C1_PE2_LC0_S0 Msg: [id: 1, src: (Host)C1_PE2_LC1_G2, dst: (Sink)C1_PE2_LC0_S0, time: 0.468588837105, size: 119.010670351, prio: 2]
[(Host)C1_PE2_LC1_G2, C1_PE2_LC1, C1_PE2_LC0, (Sink)C1_PE2_LC0_S0]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE3_LC0_G0 ID:    4 Msg: [id: 4, src: (Host)C1_PE3_LC0_G0, dst: (Sink)C1_PE2_LC1_S4, time: 2.48196196937, size: 407.728220777, prio: 3]
Generated By: (Host)C1_PE1_LC1_G0 ID:    4 Msg: [id: 4, src: (Host)C1_PE1_LC1_G0, dst: (Sink)C2_PE2_LC0_S0, time: 2.48651972349, size: 768.09650738, prio: 1]
Generated By: (Host)C3_PE1_LC1_G1 ID:    2 Msg: [id: 2, src: (Host)C3_PE1_LC1_G1, dst: (Sink)C1_PE2_LC0_S2, time: 2.49860832919, size: 185.822243352, prio: 3]
Generated By: (Host)C3_PE3_LC0_G3 ID:    2 Msg: [id: 2, src: (Host)C3_PE3_LC0_G3, dst: (Sink)C3_PE3_LC1_S4, time: 2.50084034505, size: 269.052975531, prio: 1]
Generated By: (Host)C3_PE1_LC0_G1 ID:    0 Msg: [id: 0, src: (Host)C3_PE1_LC0_G1, dst: (Sink)C1_PE1_LC0_S2, time: 2.50571760493, size: 686.343924032, prio: 2]
Generated By: (Host)C3_PE2_LC0_G2 ID:    2 Msg: [id: 2, src: (Host)C3_PE2_LC0_G2, dst: (Sink)C1_PE2_LC1_S0, time: 2.52014349303, size: 155.583631171, prio: 1]
Generated By: (Host)C1_PE1_LC0_G4 ID:    3 Msg: [id: 3, src: (Host)C1_PE1_LC0_G4, dst: (Sink)C2_PE3_LC1_S2, time: 2.55957395536, size: 339.818371372, prio: 2]
Generated By: (Host)C3_PE3_LC1_G1 ID:    1 Msg: [id: 1, src: (Host)C3_PE3_LC1_G1, dst: (Sink)C3_PE2_LC1_S4, time: 2.57532504478, size: 2309.51050131, prio: 1]
Generated By: (Host)C2_PE1_LC0_G4 ID:    2 Msg: [id: 2, src: (Host)C2_PE1_LC0_G4, dst: (Sink)C1_PE1_LC1_S3, time: 2.58105390312, size: 519.011844187, prio: 1]
Generated By: (Host)C1_PE2_LC1_G3 ID:    2 Msg: [id: 2, src: (Host)C1_PE2_LC1_G3, dst: (Sink)C3_PE2_LC1_S1, time: 2.60202211595, size: 406.338068847, prio: 3]
Generated By: (Host)C2_PE1_LC1_G0 ID:    2 Msg: [id: 2, src: (Host)C2_PE1_LC1_G0, dst: (Sink)C2_PE1_LC1_S1, time: 2.61353932434, size: 1412.0914763, prio: 3]
Generated By: (Host)C2_PE2_LC0_G2 ID:    5 Msg: [id: 5, src: (Host)C2_PE2_LC0_G2, dst: (Sink)C1_PE1_LC1_S3, time: 2.63795753798, size: 266.2133424, prio: 1]
Generated By: (Host)C3_PE1_LC1_G3 ID:    4 Msg: [id: 4, src: (Host)C3_PE1_LC1_G3, dst: (Sink)C3_PE1_LC1_S2, time: 2.64847367342, size: 432.039615717, prio: 1]
=======================================
Received at: 2.68714153522 By: (Sink)C3_PE3_LC0_S3 Msg: [id: 0, src: (Host)C3_PE3_LC0_G3, dst: (Sink)C3_PE3_LC0_S3, time: 0.686181779265, size: 59.9847472717, prio: 2]
[(Host)C3_PE3_LC0_G3, C3_PE3_LC0, (Sink)C3_PE3_LC0_S3]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
=======================================
Received at: 2.69652932912 By: (Sink)C1_PE1_LC0_S1 Msg: [id: 1, src: (Host)C1_PE1_LC0_G4, dst: (Sink)C1_PE1_LC0_S1, time: 0.693465819936, size: 191.469324095, prio: 1]
[(Host)C1_PE1_LC0_G4, C1_PE1_LC0, (Sink)C1_PE1_LC0_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE2_LC0_G3 ID:    3 Msg: [id: 3, src: (Host)C1_PE2_LC0_G3, dst: (Sink)C1_PE2_LC1_S4, time: 2.70499135893, size: 834.186570185, prio: 3]
Generated By: (Host)C2_PE1_LC1_G1 ID:    2 Msg: [id: 2, src: (Host)C2_PE1_LC1_G1, dst: (Sink)C3_PE2_LC0_S4, time: 2.70991274886, size: 232.348479761, prio: 1]
=======================================
